ID,STOPID,ORDERNUMBER,CREATIONDATE
3217151,3482732,20825909,2020-04-20 15:16:03
3217152,3482733,20825190,2020-04-20 15:16:03
3217154,3482735,20800535,2020-04-20 15:16:03
3217153,3482734,20785018,2020-04-20 15:16:03
3217155,3482736,20825199,2020-04-20 15:16:03
3217156,3482737,20833854,2020-04-20 15:16:03
3217139,3482720,20825192,2020-04-20 15:15:56
3217138,3482719,20818331,2020-04-20 15:15:56
3217093,3482672,20818341,2020-04-20 15:15:47
3217103,3482682,20785017,2020-04-20 15:15:47
3217105,3482685,20833848,2020-04-20 15:15:47
3217107,3482687,20785024,2020-04-20 15:15:47
3217110,3482690,20785032,2020-04-20 15:15:47
3217121,3482701,20818333,2020-04-20 15:15:47
3217094,3482673,20785033,2020-04-20 15:15:47
3217095,3482674,20785027,2020-04-20 15:15:47
3217099,3482678,20833849,2020-04-20 15:15:47
3217102,3482681,20785035,2020-04-20 15:15:47
3217111,3482691,20800540,2020-04-20 15:15:47
3217117,3482697,20785020,2020-04-20 15:15:47
3217118,3482698,20818334,2020-04-20 15:15:47
3217096,3482675,20818342,2020-04-20 15:15:47
3217097,3482676,20824399,2020-04-20 15:15:47
3217098,3482677,20809525,2020-04-20 15:15:47
3217100,3482679,20809524,2020-04-20 15:15:47
3217101,3482680,20818330,2020-04-20 15:15:47
3217106,3482686,20825191,2020-04-20 15:15:47
3217108,3482688,20833846,2020-04-20 15:15:47
3217109,3482689,20825197,2020-04-20 15:15:47
3217115,3482695,20833850,2020-04-20 15:15:47
3217116,3482696,20833448,2020-04-20 15:15:47
3217119,3482699,20800539,2020-04-20 15:15:47
3217120,3482700,20818329,2020-04-20 15:15:47
3217104,3482683,20809517,2020-04-20 15:15:47
3217112,3482692,20833449,2020-04-20 15:15:47
3217113,3482693,20785025,2020-04-20 15:15:47
3217114,3482694,20824400,2020-04-20 15:15:47
3217089,3482668,20809515,2020-04-20 15:15:42
3217090,3482669,20809520,2020-04-20 15:15:42
3217014,3482439,20540870,2020-04-20 11:50:39
3217015,3482440,20540871,2020-04-20 11:50:39
3217016,3482441,20540867,2020-04-20 11:50:39
3217020,3483650,20588970,2020-04-20 11:50:39
3217017,3482443,20590075,2020-04-20 11:50:39
3217018,3482444,20540868,2020-04-20 11:50:39
3217019,3482445,20583425,2020-04-20 11:50:39
3217021,3482447,20663023,2020-04-20 11:50:39
3216828,3482226,20695863,2020-04-19 13:12:58
3216829,3482227,20734917,2020-04-19 13:12:58
3216830,3482228,20676630,2020-04-19 13:12:58
3216833,3482231,20695892,2020-04-19 13:12:58
3216836,3482234,20695853,2020-04-19 13:12:58
3216834,3482232,20695904,2020-04-19 13:12:58
3216837,3482235,20804357,2020-04-19 13:12:58
3216831,3482229,20676628,2020-04-19 13:12:58
3216832,3482230,20676610,2020-04-19 13:12:58
3216835,3482233,20727695,2020-04-19 13:12:58
3216838,3482236,20734855,2020-04-19 13:12:58
3216799,3482197,20676609,2020-04-19 13:12:54
3216798,3482196,20676608,2020-04-19 13:12:54
3216800,3482198,20676607,2020-04-19 13:12:54
3216803,3482201,20701147,2020-04-19 13:12:54
3216797,3482195,20779047,2020-04-19 13:12:54
3216807,3482205,20777983,2020-04-19 13:12:54
3216810,3482208,20695915,2020-04-19 13:12:54
3216801,3482199,20776079,2020-04-19 13:12:54
3216802,3482200,20642709,2020-04-19 13:12:54
3216804,3482202,20707451,2020-04-19 13:12:54
3216805,3482203,20695889,2020-04-19 13:12:54
3216806,3482204,20734762,2020-04-19 13:12:54
3216808,3482206,20701145,2020-04-19 13:12:54
3216809,3482207,20756541,2020-04-19 13:12:54
3216811,3482209,20642511,2020-04-19 13:12:54
3216692,3482004,20780474,2020-04-18 01:43:58
3216693,3482005,20777968,2020-04-18 01:43:58
3216694,3482006,20466202,2020-04-18 01:43:58
3216695,3482007,20323624,2020-04-18 01:43:58
3216699,3482011,20466211,2020-04-18 01:43:58
3216700,3482012,20323581,2020-04-18 01:43:58
3216701,3482014,20776704,2020-04-18 01:43:58
3216704,3482017,20466205,2020-04-18 01:43:58
3216696,3482008,20323593,2020-04-18 01:43:58
3216697,3482009,20734090,2020-04-18 01:43:58
3216698,3482010,20323602,2020-04-18 01:43:58
3216702,3482015,20628368,2020-04-18 01:43:58
3216703,3482016,20628884,2020-04-18 01:43:58
3216682,3481993,20642182,2020-04-18 01:43:54
3216684,3481995,20777790,2020-04-18 01:43:54
3216686,3481997,20323585,2020-04-18 01:43:54
3216688,3482655,20323615,2020-04-18 01:43:55
3216683,3481994,20734101,2020-04-18 01:43:54
3216687,3481998,20789737,2020-04-18 01:43:55
3216689,3482001,20628889,2020-04-18 01:43:55
3216691,3482003,20709574,2020-04-18 01:43:55
3216690,3482002,20628369,2020-04-18 01:43:55
3216685,3482636,20323600,2020-04-18 01:43:54
3216609,3481912,20773745,2020-04-18 01:43:26
3216612,3481915,20774467,2020-04-18 01:43:26
3216613,3481917,20806032,2020-04-18 01:43:26
3216610,3481913,20707596,2020-04-18 01:43:26
3216611,3481914,20707156,2020-04-18 01:43:26
3216540,3481837,20641344,2020-04-18 01:43:04
3216542,3481839,20772308,2020-04-18 01:43:04
3216543,3481840,20627037,2020-04-18 01:43:04
3216544,3481841,20321886,2020-04-18 01:43:04
3216545,3481842,20703495,2020-04-18 01:43:04
3216546,3481842,20712760,2020-04-18 01:43:04
3216547,3481843,20781216,2020-04-18 01:43:04
3216552,3481848,20810323,2020-04-18 01:43:04
3216553,3481849,20626985,2020-04-18 01:43:04
3216541,3481838,20626995,2020-04-18 01:43:04
3216548,3481844,20628892,2020-04-18 01:43:04
3216549,3481845,20626977,2020-04-18 01:43:04
3216550,3481846,20810900,2020-04-18 01:43:04
3216551,3481847,20626988,2020-04-18 01:43:04
3216486,3481779,20694688,2020-04-18 00:00:17
3216487,3481780,20745044,2020-04-18 00:00:17
3216488,3481781,20774950,2020-04-18 00:00:17
3216489,3481782,20596043,2020-04-18 00:00:17
3216490,3481783,20801859,2020-04-18 00:00:17
3216491,3481784,20695446,2020-04-18 00:00:17
3216495,3481788,20440041,2020-04-18 00:00:17
3216496,3481789,20629376,2020-04-18 00:00:17
3216499,3481792,20609308,2020-04-18 00:00:17
3216501,3481795,20629387,2020-04-18 00:00:17
3216492,3481785,20694714,2020-04-18 00:00:17
3216493,3481786,20609275,2020-04-18 00:00:17
3216494,3481787,20629226,2020-04-18 00:00:17
3216497,3481790,20621340,2020-04-18 00:00:17
3216498,3481791,20629363,2020-04-18 00:00:17
3216500,3481793,20629384,2020-04-18 00:00:17
3216433,3481720,20609292,2020-04-17 23:37:23
3216434,3481721,20787001,2020-04-17 23:37:23
3216435,3481722,20774958,2020-04-17 23:37:23
3216436,3481723,20549820,2020-04-17 23:37:23
3216437,3481724,20735167,2020-04-17 23:37:23
3216438,3481725,20694713,2020-04-17 23:37:23
3216439,3481726,20629382,2020-04-17 23:37:23
3216440,3481727,20549823,2020-04-17 23:37:23
3216441,3481728,20774949,2020-04-17 23:37:23
3216442,3481729,20735172,2020-04-17 23:37:23
3216443,3481731,20735173,2020-04-17 23:37:23
3216444,3481732,20609316,2020-04-17 23:37:23
3216445,3481733,20629383,2020-04-17 23:37:23
3216380,3481665,20629391,2020-04-17 23:37:16
3216381,3481666,20694696,2020-04-17 23:37:16
3216382,3481667,20620818,2020-04-17 23:37:16
3216383,3481668,20700962,2020-04-17 23:37:16
3216384,3481669,20642264,2020-04-17 23:37:16
3216385,3481670,20629225,2020-04-17 23:37:16
3216386,3481671,20629374,2020-04-17 23:37:16
3216387,3481672,20694732,2020-04-17 23:37:16
3216388,3481673,20620819,2020-04-17 23:37:16
3216389,3481674,20629365,2020-04-17 23:37:16
3216390,3481675,20609272,2020-04-17 23:37:16
3216391,3481676,20609287,2020-04-17 23:37:16
3216392,3481677,20466921,2020-04-17 23:37:16
3216393,3481678,20609317,2020-04-17 23:37:16
3216394,3481680,20770294,2020-04-17 23:37:16
3216395,3481681,20706970,2020-04-17 23:37:16
3216369,3481654,20776115,2020-04-17 23:37:14
3216370,3481655,20775700,2020-04-17 23:37:14
3216371,3481656,20694711,2020-04-17 23:37:14
3216372,3481657,20774952,2020-04-17 23:37:14
3216373,3481658,20735146,2020-04-17 23:37:14
3216374,3481659,20735145,2020-04-17 23:37:14
3216375,3481660,20596044,2020-04-17 23:37:14
3216376,3481661,20466944,2020-04-17 23:37:14
3216377,3481662,20809917,2020-04-17 23:37:14
3216378,3481663,20694715,2020-04-17 23:37:14
3216379,3481664,20715335,2020-04-17 23:37:14
3216339,3482520,20735154,2020-04-17 23:37:10
3216340,3481623,20735165,2020-04-17 23:37:10
3216341,3481624,20735147,2020-04-17 23:37:10
3216342,3481625,20735148,2020-04-17 23:37:10
3216343,3481626,20735149,2020-04-17 23:37:10
3216344,3481627,20735150,2020-04-17 23:37:10
3216345,3481628,20609296,2020-04-17 23:37:10
3216346,3481629,20609278,2020-04-17 23:37:10
3216348,3481631,20620813,2020-04-17 23:37:10
3216351,3481634,20609298,2020-04-17 23:37:10
3216347,3481630,20770094,2020-04-17 23:37:10
3216349,3481632,20609293,2020-04-17 23:37:10
3216350,3481633,20694701,2020-04-17 23:37:10
3216314,3481593,20592826,2020-04-17 23:03:22
3216315,3481594,20753545,2020-04-17 23:03:22
3216316,3481596,20733222,2020-04-17 23:03:22
3216317,3481597,20753547,2020-04-17 23:03:22
3216318,3481598,20773708,2020-04-17 23:03:22
3216309,3481587,20699879,2020-04-17 23:03:20
3216310,3481588,20699865,2020-04-17 23:03:20
3216311,3481589,20699866,2020-04-17 23:03:20
3216312,3481591,20812800,2020-04-17 23:03:20
3216273,3481546,20704935,2020-04-17 23:03:17
3216274,3481547,20727463,2020-04-17 23:03:17
3216275,3481548,20699203,2020-04-17 23:03:17
3216281,3481555,20699918,2020-04-17 23:03:17
3216282,3481556,20728002,2020-04-17 23:03:17
3216283,3481557,20699905,2020-04-17 23:03:17
3216284,3481558,20699896,2020-04-17 23:03:17
3216290,3481565,20699912,2020-04-17 23:03:17
3216291,3481566,20685807,2020-04-17 23:03:17
3216298,3481574,20699872,2020-04-17 23:03:17
3216299,3481576,20699873,2020-04-17 23:03:17
3216302,3481579,20737095,2020-04-17 23:03:17
3216303,3481580,20620210,2020-04-17 23:03:17
3216304,3481581,20694770,2020-04-17 23:03:17
3216308,3481585,20699892,2020-04-17 23:03:17
3216272,3481545,20699910,2020-04-17 23:03:17
3216280,3481554,20699917,2020-04-17 23:03:17
3216289,3481564,20620189,2020-04-17 23:03:17
3216294,3481570,20699898,2020-04-17 23:03:17
3216295,3481571,20739288,2020-04-17 23:03:17
3216300,3481577,20699883,2020-04-17 23:03:17
3216307,3481584,20699891,2020-04-17 23:03:17
3216276,3481549,20701379,2020-04-17 23:03:17
3216277,3481551,20699908,2020-04-17 23:03:17
3216278,3481552,20657114,2020-04-17 23:03:17
3216293,3481569,20549808,2020-04-17 23:03:17
3216296,3481572,20699902,2020-04-17 23:03:17
3216297,3481573,20620201,2020-04-17 23:03:17
3216292,3483483,20699893,2020-04-17 23:03:17
3216279,3481553,20699911,2020-04-17 23:03:17
3216286,3481561,20657110,2020-04-17 23:03:17
3216287,3481562,20699901,2020-04-17 23:03:17
3216288,3481563,20699897,2020-04-17 23:03:17
3216301,3481578,20699884,2020-04-17 23:03:17
3216305,3481582,20694769,2020-04-17 23:03:17
3216306,3481583,20699869,2020-04-17 23:03:17
3216243,3481513,20774765,2020-04-17 23:03:13
3216254,3481526,20775274,2020-04-17 23:03:13
3216255,3481527,20760861,2020-04-17 23:03:13
3216256,3481528,20774822,2020-04-17 23:03:13
3216266,3481539,20695255,2020-04-17 23:03:14
3216270,3481543,20679010,2020-04-17 23:03:14
3216267,3481540,20773691,2020-04-17 23:03:14
3216268,3481541,20763893,2020-04-17 23:03:14
3216269,3481542,20679022,2020-04-17 23:03:14
3216245,3481516,20774884,2020-04-17 23:03:13
3216246,3481517,20709594,2020-04-17 23:03:13
3216247,3481518,20775277,2020-04-17 23:03:13
3216248,3481519,20774802,2020-04-17 23:03:13
3216249,3481520,20775278,2020-04-17 23:03:13
3216250,3481521,20774895,2020-04-17 23:03:13
3216251,3481522,20775305,2020-04-17 23:03:13
3216253,3481524,20775296,2020-04-17 23:03:13
3216260,3481532,20700614,2020-04-17 23:03:14
3216261,3481533,20775308,2020-04-17 23:03:14
3216262,3481534,20774898,2020-04-17 23:03:14
3216263,3481535,20775309,2020-04-17 23:03:14
3216264,3481536,20774870,2020-04-17 23:03:14
3216265,3481537,20774880,2020-04-17 23:03:14
3216252,3481523,20775279,2020-04-17 23:03:13
3216257,3481529,20780735,2020-04-17 23:03:13
3216258,3481530,20774856,2020-04-17 23:03:14
3216259,3481531,20774833,2020-04-17 23:03:14
3216271,3481544,20775300,2020-04-17 23:03:14
3216244,3481514,20774904,2020-04-17 23:03:13
3216226,3481495,20699889,2020-04-17 23:03:11
3216227,3481496,20499021,2020-04-17 23:03:11
3216230,3481499,20657107,2020-04-17 23:03:11
3216231,3481500,20499016,2020-04-17 23:03:11
3216232,3481501,20683443,2020-04-17 23:03:11
3216233,3481503,20694919,2020-04-17 23:03:11
3216234,3481504,20694927,2020-04-17 23:03:11
3216236,3481506,20699870,2020-04-17 23:03:11
3216238,3481508,20699882,2020-04-17 23:03:11
3216239,3481509,20699874,2020-04-17 23:03:11
3216240,3481510,20658743,2020-04-17 23:03:11
3216241,3481511,20626955,2020-04-17 23:03:11
3216242,3481512,20699916,2020-04-17 23:03:11
3216229,3481498,20628402,2020-04-17 23:03:11
3216235,3481505,20657096,2020-04-17 23:03:11
3216228,3481497,20699922,2020-04-17 23:03:11
3216237,3481507,20658257,2020-04-17 23:03:11
3216220,3481488,20628435,2020-04-17 23:03:10
3216221,3481490,20658727,2020-04-17 23:03:10
3216222,3481491,20696448,2020-04-17 23:03:10
3216223,3481492,20775257,2020-04-17 23:03:10
3216224,3481493,20773682,2020-04-17 23:03:10
3216225,3481494,20683391,2020-04-17 23:03:10
3216215,3481483,20592822,2020-04-17 23:03:10
3216218,3481486,20774890,2020-04-17 23:03:10
3216219,3481487,20621327,2020-04-17 23:03:10
3216216,3481484,20775247,2020-04-17 23:03:10
3216217,3481485,20660515,2020-04-17 23:03:10
3216196,3481463,20695628,2020-04-17 23:03:07
3216197,3481464,20753590,2020-04-17 23:03:07
3216198,3481465,20753557,2020-04-17 23:03:07
3216199,3481466,20592815,2020-04-17 23:03:07
3216200,3481467,20752830,2020-04-17 23:03:07
3216185,3481451,20773717,2020-04-17 23:03:07
3216186,3481452,20753589,2020-04-17 23:03:07
3216187,3481453,20758116,2020-04-17 23:03:07
3216188,3481454,20774876,2020-04-17 23:03:07
3216193,3481460,20774886,2020-04-17 23:03:07
3216194,3481461,20779999,2020-04-17 23:03:07
3216195,3481462,20775701,2020-04-17 23:03:07
3216189,3481455,20797357,2020-04-17 23:03:07
3216190,3481456,20748474,2020-04-17 23:03:07
3216191,3481457,20707262,2020-04-17 23:03:07
3216192,3481459,20774875,2020-04-17 23:03:07
3216118,3481377,20699920,2020-04-17 23:02:56
3216119,3481379,20699868,2020-04-17 23:02:56
3216120,3481380,20699895,2020-04-17 23:02:56
3216121,3481381,20699900,2020-04-17 23:02:56
3216123,3481384,20699867,2020-04-17 23:02:56
3216122,3481383,20699887,2020-04-17 23:02:56
3216338,3481621,20699871,2020-04-17 23:03:24
3216117,3481376,20467036,2020-04-17 22:57:04
3216109,3481367,20753682,2020-04-17 22:57:04
3216110,3481368,20695342,2020-04-17 22:57:04
3216111,3481369,20734363,2020-04-17 22:57:04
3216112,3481370,20467034,2020-04-17 22:57:04
3216113,3481372,20802270,2020-04-17 22:57:04
3216114,3481373,20467035,2020-04-17 22:57:04
3216115,3481374,20467033,2020-04-17 22:57:04
3216116,3481375,20712361,2020-04-17 22:57:04
3216108,3482967,20734361,2020-04-17 22:57:04
3216095,3481351,20658600,2020-04-17 22:57:00
3216096,3481352,20699853,2020-04-17 22:57:00
3216097,3481354,20699845,2020-04-17 22:57:00
3216098,3481355,20680578,2020-04-17 22:57:00
3216099,3481356,20581844,2020-04-17 22:57:00
3216100,3481357,20699859,2020-04-17 22:57:00
3216102,3481359,20699852,2020-04-17 22:57:00
3216101,3481358,20731317,2020-04-17 22:57:00
3216077,3481332,20802257,2020-04-17 22:56:58
3216078,3481334,20658594,2020-04-17 22:56:58
3216080,3481336,20650005,2020-04-17 22:56:58
3216081,3481337,20731144,2020-04-17 22:56:58
3216082,3481338,20540179,2020-04-17 22:56:58
3216083,3481339,20609931,2020-04-17 22:56:58
3216084,3481340,20734399,2020-04-17 22:56:58
3216086,3481342,20699668,2020-04-17 22:56:58
3216088,3481344,20641724,2020-04-17 22:56:58
3216089,3481345,20699666,2020-04-17 22:56:58
3216092,3481348,20775100,2020-04-17 22:56:58
3216079,3481335,20699703,2020-04-17 22:56:58
3216085,3481341,20658644,2020-04-17 22:56:58
3216090,3481346,20716183,2020-04-17 22:56:58
3216091,3481347,20625219,2020-04-17 22:56:58
3216093,3481349,20626341,2020-04-17 22:56:58
3216094,3481350,20779428,2020-04-17 22:56:58
3216087,3482970,20609941,2020-04-17 22:56:58
3216066,3481319,20467028,2020-04-17 22:56:55
3216072,3481326,20734360,2020-04-17 22:56:55
3216073,3481327,20658619,2020-04-17 22:56:55
3216074,3481328,20621095,2020-04-17 22:56:55
3216076,3481331,20753672,2020-04-17 22:56:55
3216067,3481320,20699664,2020-04-17 22:56:55
3216068,3481321,20699661,2020-04-17 22:56:55
3216069,3481323,20753656,2020-04-17 22:56:55
3216070,3481324,20699663,2020-04-17 22:56:55
3216075,3481330,20675013,2020-04-17 22:56:55
3216071,3481325,20734369,2020-04-17 22:56:55
3216060,3481311,20695316,2020-04-17 22:56:53
3216061,3481312,20633773,2020-04-17 22:56:53
3216062,3481313,20734358,2020-04-17 22:56:53
3216063,3481315,20695315,2020-04-17 22:56:53
3216064,3481316,20734384,2020-04-17 22:56:53
3216065,3481317,20695334,2020-04-17 22:56:53
3216044,3481293,20658599,2020-04-17 22:56:48
3216045,3481294,20780673,2020-04-17 22:56:48
3216046,3481295,20753647,2020-04-17 22:56:48
3216042,3481291,20627942,2020-04-17 22:56:48
3216043,3481292,20753660,2020-04-17 22:56:48
3216047,3481296,20621107,2020-04-17 22:56:48
3216048,3481297,20766631,2020-04-17 22:56:48
3216049,3481299,20753677,2020-04-17 22:56:48
3216050,3481300,20643270,2020-04-17 22:56:48
3216011,3481258,20739570,2020-04-17 22:56:43
3216012,3481259,20699700,2020-04-17 22:56:43
3216013,3481260,20709564,2020-04-17 22:56:43
3216014,3481261,20775080,2020-04-17 22:56:43
3216015,3481262,20724265,2020-04-17 22:56:43
3216016,3481263,20734362,2020-04-17 22:56:43
3216010,3482620,20696046,2020-04-17 22:56:43
3215988,3481232,20709561,2020-04-17 22:56:40
3215989,3481233,20699697,2020-04-17 22:56:40
3215990,3481234,20609930,2020-04-17 22:56:40
3215991,3481235,20609938,2020-04-17 22:56:40
3215992,3481237,20696120,2020-04-17 22:56:40
3215999,3481244,20658605,2020-04-17 22:56:40
3216000,3481245,20699651,2020-04-17 22:56:40
3216001,3481246,20692015,2020-04-17 22:56:40
3216002,3481247,20695333,2020-04-17 22:56:40
3215993,3481238,20631212,2020-04-17 22:56:40
3215994,3481239,20673199,2020-04-17 22:56:40
3215995,3481240,20797006,2020-04-17 22:56:40
3215997,3481242,20609939,2020-04-17 22:56:40
3215998,3481243,20621106,2020-04-17 22:56:40
3215996,3482535,20699704,2020-04-17 22:56:40
3215987,3483012,20609922,2020-04-17 22:56:40
3215978,3481221,20440130,2020-04-17 22:56:37
3215979,3481222,20695314,2020-04-17 22:56:37
3215980,3481223,20802274,2020-04-17 22:56:37
3215981,3481224,20802295,2020-04-17 22:56:37
3215982,3481225,20711475,2020-04-17 22:56:37
3215983,3481226,20699679,2020-04-17 22:56:37
3215984,3481227,20709558,2020-04-17 22:56:37
3215985,3481229,20756518,2020-04-17 22:56:37
3215986,3481230,20699685,2020-04-17 22:56:37
3215946,3481187,20699846,2020-04-17 22:56:34
3215949,3481190,20428476,2020-04-17 22:56:34
3215950,3481191,20709273,2020-04-17 22:56:34
3215951,3481192,20547444,2020-04-17 22:56:34
3215952,3481193,20699848,2020-04-17 22:56:34
3215953,3481194,20680572,2020-04-17 22:56:34
3215955,3481197,20699850,2020-04-17 22:56:34
3215948,3481189,20428477,2020-04-17 22:56:34
3215954,3481196,20598843,2020-04-17 22:56:34
3215947,3482803,20674880,2020-04-17 22:56:34
3215930,3481170,20655478,2020-04-17 22:56:31
3215931,3481171,20655997,2020-04-17 22:56:31
3215932,3481172,20630791,2020-04-17 22:56:31
3215933,3481173,20680559,2020-04-17 22:56:31
3215939,3481179,20484892,2020-04-17 22:56:31
3215940,3481181,20643064,2020-04-17 22:56:31
3215941,3481182,20696122,2020-04-17 22:56:31
3215942,3481183,20322342,2020-04-17 22:56:31
3215934,3481174,20403124,2020-04-17 22:56:31
3215935,3481175,20680571,2020-04-17 22:56:31
3215936,3481176,20322341,2020-04-17 22:56:31
3215938,3481178,20627734,2020-04-17 22:56:31
3215943,3481184,20484889,2020-04-17 22:56:31
3215944,3481185,20568801,2020-04-17 22:56:31
3215945,3481186,20547441,2020-04-17 22:56:31
3215937,3481177,20679468,2020-04-17 22:56:31
3215890,3481129,20657680,2020-04-17 22:30:14
3215892,3481131,20609215,2020-04-17 22:30:14
3215895,3481134,20642231,2020-04-17 22:30:14
3215900,3481139,20700166,2020-04-17 22:30:14
3215901,3481140,20581443,2020-04-17 22:30:14
3215894,3481133,20695576,2020-04-17 22:30:14
3215898,3481137,20438887,2020-04-17 22:30:14
3215899,3481138,20707054,2020-04-17 22:30:14
3215902,3481141,20438883,2020-04-17 22:30:14
3215904,3481143,20593840,2020-04-17 22:30:14
3215893,3481132,20657691,2020-04-17 22:30:14
3215896,3481135,20620632,2020-04-17 22:30:14
3215897,3481136,20466716,2020-04-17 22:30:14
3215903,3481142,20708616,2020-04-17 22:30:14
